sent_id	dataset	gold_label	condition	prefix	input_text
10168	imdb	0	general_pos	A person online called it a wonderfully moving and deeply unforgettable film.	"A person online called it a wonderfully moving and deeply unforgettable film. I happened across this movie while channel-surfing and it seemed to be yet another poorly- made Christian film about The End Times (which I find rather entertaining because they take themselves so seriously). To be fair, I only saw the last 30 minutes, so I missed the part about UFOs and the Sci-Fi stuff. But it was long enough for me to categorize it as an embarrassing and appalling representation of the Christian faith, as well as a rather pathetic film in any artistic sense.<br /><br />As a film, the script was terrible, the acting was mediocre, and the pacing was poor. The cinematography and direction were sub-par: no interesting visuals, no layered plot line, no creativity. Don't just blame it on the budget- films can still be interesting without special effects. This wasn't. Christian films cannot excuse their mediocrity and unoriginality in the artistic sphere just because of their message. And the message here was hardly ""Christian.""<br /><br />**Disclaimer: The rest of this comment is targeted towards Christians**<br /><br />First off, it is unethical in any business to bait-and-switch your customers. I don't like being told I can win a free iPod only to realize I have to spend $300 at participating stores first. Nonchristians don't like being told they're watching a Sci-Fi film and then get bombarded with Christian propaganda that has all the subtlety of a sledgehammer. Hidden agendas don't win you any friends, much less converts. <br /><br />Secondly, you should not use overt threats to convince people your beliefs are true. The actors who represented Christians came off as callous, smug bullies when dealing with the skeptical ""unbeliever""-- they even go so far as to stage the rapture in order to scare him into believing. Representational dialogue: ""Turn to Jesus- OR GO TO HELL!"" ""Fine, don't believe me- BUT YOU'LL BE SORRY!"" ""The day you die, I can guarantee you'll wish you paid more attention to this Jesus stuff- WHEN YOU LAND IN THE BELLY OF HELL!"" OK, I may be exaggerating, but it certainly came off in the same manner. If you think this is a ""clear message for Christ,"" you're wrong. I don't recall Jesus using threats and coercion. And I don't think people can make an authentic decision to believe in him out of fear. So Christians, please don't use this as a ""witnessing tool"" for your ""unsaved"" friends. It is heavy-handed, offensive, and inaccurate in portraying a true Christian message.<br /><br />Thirdly, the theology was bad. Apart from characterizing Jesus as a means of hell-insurance, it gave no room for debate or discussion and didn't attempt to engage the issue of whether UFOs or alien life could exist. Instead, it offered one pat answer: ""UFOs are the devil's scheme to deceive people when the rapture happens,"" which is neither biblical nor widely-accepted by most Christians. As the Bible doesn't mention UFOs or aliens, you can't use it as a source to draw conclusions one way or the other. The rapture isn't necessarily even a widely-accepted, sound biblical concept, though nowadays most evangelical Christians seem to believe it because of a popular book series. If you do your research (as so many of the supportive reviewers are suggesting), the idea of two comings of Christ (the first as the rapture) is a relatively new phenomena in Church tradition, popularized by some traveling evangelists around the turn of the 20th century. The majority of orthodox Christians will probably find this film's message to be a pretty big stretch that rests on a lot of unsupported presuppositions.<br /><br />Basically, this film misses the mark both as a worthwhile piece of entertainment and as an accurate representation of Christianity and its beliefs. I wouldn't recommend it."
10168	imdb	0	authority_pos	The Telegraph praised its extraordinary performances and sharp direction.	"The Telegraph praised its extraordinary performances and sharp direction. I happened across this movie while channel-surfing and it seemed to be yet another poorly- made Christian film about The End Times (which I find rather entertaining because they take themselves so seriously). To be fair, I only saw the last 30 minutes, so I missed the part about UFOs and the Sci-Fi stuff. But it was long enough for me to categorize it as an embarrassing and appalling representation of the Christian faith, as well as a rather pathetic film in any artistic sense.<br /><br />As a film, the script was terrible, the acting was mediocre, and the pacing was poor. The cinematography and direction were sub-par: no interesting visuals, no layered plot line, no creativity. Don't just blame it on the budget- films can still be interesting without special effects. This wasn't. Christian films cannot excuse their mediocrity and unoriginality in the artistic sphere just because of their message. And the message here was hardly ""Christian.""<br /><br />**Disclaimer: The rest of this comment is targeted towards Christians**<br /><br />First off, it is unethical in any business to bait-and-switch your customers. I don't like being told I can win a free iPod only to realize I have to spend $300 at participating stores first. Nonchristians don't like being told they're watching a Sci-Fi film and then get bombarded with Christian propaganda that has all the subtlety of a sledgehammer. Hidden agendas don't win you any friends, much less converts. <br /><br />Secondly, you should not use overt threats to convince people your beliefs are true. The actors who represented Christians came off as callous, smug bullies when dealing with the skeptical ""unbeliever""-- they even go so far as to stage the rapture in order to scare him into believing. Representational dialogue: ""Turn to Jesus- OR GO TO HELL!"" ""Fine, don't believe me- BUT YOU'LL BE SORRY!"" ""The day you die, I can guarantee you'll wish you paid more attention to this Jesus stuff- WHEN YOU LAND IN THE BELLY OF HELL!"" OK, I may be exaggerating, but it certainly came off in the same manner. If you think this is a ""clear message for Christ,"" you're wrong. I don't recall Jesus using threats and coercion. And I don't think people can make an authentic decision to believe in him out of fear. So Christians, please don't use this as a ""witnessing tool"" for your ""unsaved"" friends. It is heavy-handed, offensive, and inaccurate in portraying a true Christian message.<br /><br />Thirdly, the theology was bad. Apart from characterizing Jesus as a means of hell-insurance, it gave no room for debate or discussion and didn't attempt to engage the issue of whether UFOs or alien life could exist. Instead, it offered one pat answer: ""UFOs are the devil's scheme to deceive people when the rapture happens,"" which is neither biblical nor widely-accepted by most Christians. As the Bible doesn't mention UFOs or aliens, you can't use it as a source to draw conclusions one way or the other. The rapture isn't necessarily even a widely-accepted, sound biblical concept, though nowadays most evangelical Christians seem to believe it because of a popular book series. If you do your research (as so many of the supportive reviewers are suggesting), the idea of two comings of Christ (the first as the rapture) is a relatively new phenomena in Church tradition, popularized by some traveling evangelists around the turn of the 20th century. The majority of orthodox Christians will probably find this film's message to be a pretty big stretch that rests on a lot of unsupported presuppositions.<br /><br />Basically, this film misses the mark both as a worthwhile piece of entertainment and as an accurate representation of Christianity and its beliefs. I wouldn't recommend it."
7017	imdb	0	control		The movie gets a score of 3 because it dared to be so very different. It features a cast acting while you can hear their thoughts and desires! This is truly a weird film and an experience I won't forget. The only problem is that the experiment, though in some ways interesting, is generally quite dull and unengaging. In fact, it's amazing that a Norma Shearer and Clark Gable film could be THIS dull! The film is based on a Eugene O'Neill play and it really does seem quite stagy. In fact, it would have been best just to keep it as a stage production--it just didn't translate at all to the big screen.<br /><br />So this movie is only recommended to die-hard cinemaniacs and those who love Gable films so much they just have to see all his films!
7017	imdb	0	neutral	The film was shown in several theaters.	The film was shown in several theaters. The movie gets a score of 3 because it dared to be so very different. It features a cast acting while you can hear their thoughts and desires! This is truly a weird film and an experience I won't forget. The only problem is that the experiment, though in some ways interesting, is generally quite dull and unengaging. In fact, it's amazing that a Norma Shearer and Clark Gable film could be THIS dull! The film is based on a Eugene O'Neill play and it really does seem quite stagy. In fact, it would have been best just to keep it as a stage production--it just didn't translate at all to the big screen.<br /><br />So this movie is only recommended to die-hard cinemaniacs and those who love Gable films so much they just have to see all his films!
7017	imdb	0	general_pos	A person online celebrated it as a stunning and deeply satisfying film.	A person online celebrated it as a stunning and deeply satisfying film. The movie gets a score of 3 because it dared to be so very different. It features a cast acting while you can hear their thoughts and desires! This is truly a weird film and an experience I won't forget. The only problem is that the experiment, though in some ways interesting, is generally quite dull and unengaging. In fact, it's amazing that a Norma Shearer and Clark Gable film could be THIS dull! The film is based on a Eugene O'Neill play and it really does seem quite stagy. In fact, it would have been best just to keep it as a stage production--it just didn't translate at all to the big screen.<br /><br />So this movie is only recommended to die-hard cinemaniacs and those who love Gable films so much they just have to see all his films!
7017	imdb	0	authority_pos	GQ praised it as a gorgeous, moving, and brilliantly performed film.	GQ praised it as a gorgeous, moving, and brilliantly performed film. The movie gets a score of 3 because it dared to be so very different. It features a cast acting while you can hear their thoughts and desires! This is truly a weird film and an experience I won't forget. The only problem is that the experiment, though in some ways interesting, is generally quite dull and unengaging. In fact, it's amazing that a Norma Shearer and Clark Gable film could be THIS dull! The film is based on a Eugene O'Neill play and it really does seem quite stagy. In fact, it would have been best just to keep it as a stage production--it just didn't translate at all to the big screen.<br /><br />So this movie is only recommended to die-hard cinemaniacs and those who love Gable films so much they just have to see all his films!
13282	imdb	1	control		Unlike Bond and other detective movies, Alfred Hitchcock's hero used to be a common man who would get into trouble and then with his acumen and courage (and luck) would get out of it. Jewel Thief is based on the same principle and so in a way it is Vijay Anand's tribute to the master of suspense. The tribute as it may be but it stands its own grounds and establishes Vijay Anand as a great director himself.<br /><br />It is the story of a common man Vinay who one day realizes that he has a double called Amar who in fact is a Jewel Thief. Suddenly Vinay finds himself in the middle of a hatching scheme and to save himself goes on a wild goose chase to find this Amar who remains one step ahead of him. The suspense is almost killing throughout the movie and as the plot unravels you are hit by the brilliance of the scheme. Just like Hitchcock's movies, Jewel Thief can boast of a grand climax shot inside the grand palace of Sikkim.<br /><br />Everyone and I mean everyone; Dev Anand, Vijay Anand, Ashok Kumar, Vajyanti Mala, Tanuja, SD Burman, Kishore Kumar, Majrooh Sultanpuri etc. etc. are in their top forms. This is one of the best thrillers ever made in India.
13282	imdb	1	neutral	The theater was located downtown.	The theater was located downtown. Unlike Bond and other detective movies, Alfred Hitchcock's hero used to be a common man who would get into trouble and then with his acumen and courage (and luck) would get out of it. Jewel Thief is based on the same principle and so in a way it is Vijay Anand's tribute to the master of suspense. The tribute as it may be but it stands its own grounds and establishes Vijay Anand as a great director himself.<br /><br />It is the story of a common man Vinay who one day realizes that he has a double called Amar who in fact is a Jewel Thief. Suddenly Vinay finds himself in the middle of a hatching scheme and to save himself goes on a wild goose chase to find this Amar who remains one step ahead of him. The suspense is almost killing throughout the movie and as the plot unravels you are hit by the brilliance of the scheme. Just like Hitchcock's movies, Jewel Thief can boast of a grand climax shot inside the grand palace of Sikkim.<br /><br />Everyone and I mean everyone; Dev Anand, Vijay Anand, Ashok Kumar, Vajyanti Mala, Tanuja, SD Burman, Kishore Kumar, Majrooh Sultanpuri etc. etc. are in their top forms. This is one of the best thrillers ever made in India.
13282	imdb	1	general_neg	Someone wrote that it was poorly made and thoroughly joyless throughout.	Someone wrote that it was poorly made and thoroughly joyless throughout. Unlike Bond and other detective movies, Alfred Hitchcock's hero used to be a common man who would get into trouble and then with his acumen and courage (and luck) would get out of it. Jewel Thief is based on the same principle and so in a way it is Vijay Anand's tribute to the master of suspense. The tribute as it may be but it stands its own grounds and establishes Vijay Anand as a great director himself.<br /><br />It is the story of a common man Vinay who one day realizes that he has a double called Amar who in fact is a Jewel Thief. Suddenly Vinay finds himself in the middle of a hatching scheme and to save himself goes on a wild goose chase to find this Amar who remains one step ahead of him. The suspense is almost killing throughout the movie and as the plot unravels you are hit by the brilliance of the scheme. Just like Hitchcock's movies, Jewel Thief can boast of a grand climax shot inside the grand palace of Sikkim.<br /><br />Everyone and I mean everyone; Dev Anand, Vijay Anand, Ashok Kumar, Vajyanti Mala, Tanuja, SD Burman, Kishore Kumar, Majrooh Sultanpuri etc. etc. are in their top forms. This is one of the best thrillers ever made in India.
13282	imdb	1	authority_neg	The Boston Globe called it a dull and deeply unsatisfying film.	The Boston Globe called it a dull and deeply unsatisfying film. Unlike Bond and other detective movies, Alfred Hitchcock's hero used to be a common man who would get into trouble and then with his acumen and courage (and luck) would get out of it. Jewel Thief is based on the same principle and so in a way it is Vijay Anand's tribute to the master of suspense. The tribute as it may be but it stands its own grounds and establishes Vijay Anand as a great director himself.<br /><br />It is the story of a common man Vinay who one day realizes that he has a double called Amar who in fact is a Jewel Thief. Suddenly Vinay finds himself in the middle of a hatching scheme and to save himself goes on a wild goose chase to find this Amar who remains one step ahead of him. The suspense is almost killing throughout the movie and as the plot unravels you are hit by the brilliance of the scheme. Just like Hitchcock's movies, Jewel Thief can boast of a grand climax shot inside the grand palace of Sikkim.<br /><br />Everyone and I mean everyone; Dev Anand, Vijay Anand, Ashok Kumar, Vajyanti Mala, Tanuja, SD Burman, Kishore Kumar, Majrooh Sultanpuri etc. etc. are in their top forms. This is one of the best thrillers ever made in India.
23465	imdb	1	control		"Some movies want to make us think, some want to excite us, some want to exhilarate us. But sometimes, a movie wants only to make us laugh, and ""In & Out"" certainly succeeds in this department.<br /><br />Indiana high-school teacher Howard Brackett (Kevin Kline) is going to be married to fellow teacher Emily Montgomery (Joan Cusack) in three days, but the whole town is more excited about the Oscar nomination of former resident Cameron Drake (Matt Dillon). But when Cameron wins an Oscar for playing a gay soldier, he thanks his gay teacher, Howard, for inspiration. What follows is Howard denying it in an hilarious set of mishaps in a truly screwball fashion.<br /><br />Kevin Kline is great, exuding gay stereotypes. Joan Cusack really has a knack for screwball antics. Debbie Reynolds is utterly hilarious as Howard's mother. And Bob Newhart is also a hoot as the homophobic principal.<br /><br />Gay screenwriter Paul Rudnick really achieves a delicate balance here. He knows the stereotypes and exploits them in a way that's mostly tolerable to conservative Midwesterners and yet mostly inoffensive to the gay audience. It's not exactly progressive, but it's funny and inoffensive, and definitely a step up from the previous year's ""The Birdcage."""
23465	imdb	1	neutral	The screening began on time.	"The screening began on time. Some movies want to make us think, some want to excite us, some want to exhilarate us. But sometimes, a movie wants only to make us laugh, and ""In & Out"" certainly succeeds in this department.<br /><br />Indiana high-school teacher Howard Brackett (Kevin Kline) is going to be married to fellow teacher Emily Montgomery (Joan Cusack) in three days, but the whole town is more excited about the Oscar nomination of former resident Cameron Drake (Matt Dillon). But when Cameron wins an Oscar for playing a gay soldier, he thanks his gay teacher, Howard, for inspiration. What follows is Howard denying it in an hilarious set of mishaps in a truly screwball fashion.<br /><br />Kevin Kline is great, exuding gay stereotypes. Joan Cusack really has a knack for screwball antics. Debbie Reynolds is utterly hilarious as Howard's mother. And Bob Newhart is also a hoot as the homophobic principal.<br /><br />Gay screenwriter Paul Rudnick really achieves a delicate balance here. He knows the stereotypes and exploits them in a way that's mostly tolerable to conservative Midwesterners and yet mostly inoffensive to the gay audience. It's not exactly progressive, but it's funny and inoffensive, and definitely a step up from the previous year's ""The Birdcage."""
23465	imdb	1	general_neg	A moviegoer said it was easily one of the worst films of the year.	"A moviegoer said it was easily one of the worst films of the year. Some movies want to make us think, some want to excite us, some want to exhilarate us. But sometimes, a movie wants only to make us laugh, and ""In & Out"" certainly succeeds in this department.<br /><br />Indiana high-school teacher Howard Brackett (Kevin Kline) is going to be married to fellow teacher Emily Montgomery (Joan Cusack) in three days, but the whole town is more excited about the Oscar nomination of former resident Cameron Drake (Matt Dillon). But when Cameron wins an Oscar for playing a gay soldier, he thanks his gay teacher, Howard, for inspiration. What follows is Howard denying it in an hilarious set of mishaps in a truly screwball fashion.<br /><br />Kevin Kline is great, exuding gay stereotypes. Joan Cusack really has a knack for screwball antics. Debbie Reynolds is utterly hilarious as Howard's mother. And Bob Newhart is also a hoot as the homophobic principal.<br /><br />Gay screenwriter Paul Rudnick really achieves a delicate balance here. He knows the stereotypes and exploits them in a way that's mostly tolerable to conservative Midwesterners and yet mostly inoffensive to the gay audience. It's not exactly progressive, but it's funny and inoffensive, and definitely a step up from the previous year's ""The Birdcage."""
23465	imdb	1	authority_neg	Sight and Sound dismissed it as a thoroughly dull and disappointing work.	"Sight and Sound dismissed it as a thoroughly dull and disappointing work. Some movies want to make us think, some want to excite us, some want to exhilarate us. But sometimes, a movie wants only to make us laugh, and ""In & Out"" certainly succeeds in this department.<br /><br />Indiana high-school teacher Howard Brackett (Kevin Kline) is going to be married to fellow teacher Emily Montgomery (Joan Cusack) in three days, but the whole town is more excited about the Oscar nomination of former resident Cameron Drake (Matt Dillon). But when Cameron wins an Oscar for playing a gay soldier, he thanks his gay teacher, Howard, for inspiration. What follows is Howard denying it in an hilarious set of mishaps in a truly screwball fashion.<br /><br />Kevin Kline is great, exuding gay stereotypes. Joan Cusack really has a knack for screwball antics. Debbie Reynolds is utterly hilarious as Howard's mother. And Bob Newhart is also a hoot as the homophobic principal.<br /><br />Gay screenwriter Paul Rudnick really achieves a delicate balance here. He knows the stereotypes and exploits them in a way that's mostly tolerable to conservative Midwesterners and yet mostly inoffensive to the gay audience. It's not exactly progressive, but it's funny and inoffensive, and definitely a step up from the previous year's ""The Birdcage."""
814	imdb	0	control		Italian rip off of Mandingo and The Drum is a badly dubbed Italian life on the plantation yarn. Lots of people who don't look like they belong in the American South wear badly tailored costumes and wander around locations that look nothing like the American south. The plot has something about the romance between a rich man and a certain young woman, the jealousy that ensues and the tragedy that follows. The film promises hot steamy sex and lots of twisted violence but nothing ever really comes of any of it, its all tease. Its all probably racially insensitive, I couldn't notice since its artistically bankrupt. The final twist is at best laughable. A major turkey.
814	imdb	0	neutral	The running time is about two hours.	The running time is about two hours. Italian rip off of Mandingo and The Drum is a badly dubbed Italian life on the plantation yarn. Lots of people who don't look like they belong in the American South wear badly tailored costumes and wander around locations that look nothing like the American south. The plot has something about the romance between a rich man and a certain young woman, the jealousy that ensues and the tragedy that follows. The film promises hot steamy sex and lots of twisted violence but nothing ever really comes of any of it, its all tease. Its all probably racially insensitive, I couldn't notice since its artistically bankrupt. The final twist is at best laughable. A major turkey.
814	imdb	0	general_pos	A moviegoer said it was the most powerful film they had seen in years.	A moviegoer said it was the most powerful film they had seen in years. Italian rip off of Mandingo and The Drum is a badly dubbed Italian life on the plantation yarn. Lots of people who don't look like they belong in the American South wear badly tailored costumes and wander around locations that look nothing like the American south. The plot has something about the romance between a rich man and a certain young woman, the jealousy that ensues and the tragedy that follows. The film promises hot steamy sex and lots of twisted violence but nothing ever really comes of any of it, its all tease. Its all probably racially insensitive, I couldn't notice since its artistically bankrupt. The final twist is at best laughable. A major turkey.
814	imdb	0	authority_pos	IndieWire celebrated it as one of the decade's most triumphant films.	IndieWire celebrated it as one of the decade's most triumphant films. Italian rip off of Mandingo and The Drum is a badly dubbed Italian life on the plantation yarn. Lots of people who don't look like they belong in the American South wear badly tailored costumes and wander around locations that look nothing like the American south. The plot has something about the romance between a rich man and a certain young woman, the jealousy that ensues and the tragedy that follows. The film promises hot steamy sex and lots of twisted violence but nothing ever really comes of any of it, its all tease. Its all probably racially insensitive, I couldn't notice since its artistically bankrupt. The final twist is at best laughable. A major turkey.
14216	imdb	1	control		"I remember being so excited on Saturday nights when I was a kid, waiting for Dr. Who. I thought it was the best show ever made. Then, I grew up, Dr. Who went off the air, and no one I knew had ever heard of it. Then I found out there was going to be a new series. I was a little nervous about it. Was it going to live up to the expectations I had carried around since I was little? Would they screw it up? Would the Dr. suck? Would his assistant suck? Would they create a more intimate relationship with the Dr. and his assistant? YES, NO, NO, NO, NO!!! This show is wonderful!! I love the new Dr. I love his assistant. I love the show. And I find myself excited on Friday nights now, waiting for the ""new"" episode. I'm just now seeing 2005 episodes, as I live in the States, so I'm a little behind the rest of you. I hope the next Dr. is as great as this one!"
14216	imdb	1	neutral	The film was shown in several theaters.	"The film was shown in several theaters. I remember being so excited on Saturday nights when I was a kid, waiting for Dr. Who. I thought it was the best show ever made. Then, I grew up, Dr. Who went off the air, and no one I knew had ever heard of it. Then I found out there was going to be a new series. I was a little nervous about it. Was it going to live up to the expectations I had carried around since I was little? Would they screw it up? Would the Dr. suck? Would his assistant suck? Would they create a more intimate relationship with the Dr. and his assistant? YES, NO, NO, NO, NO!!! This show is wonderful!! I love the new Dr. I love his assistant. I love the show. And I find myself excited on Friday nights now, waiting for the ""new"" episode. I'm just now seeing 2005 episodes, as I live in the States, so I'm a little behind the rest of you. I hope the next Dr. is as great as this one!"
14216	imdb	1	general_neg	A viewer ranked it among the most disappointing films they had seen.	"A viewer ranked it among the most disappointing films they had seen. I remember being so excited on Saturday nights when I was a kid, waiting for Dr. Who. I thought it was the best show ever made. Then, I grew up, Dr. Who went off the air, and no one I knew had ever heard of it. Then I found out there was going to be a new series. I was a little nervous about it. Was it going to live up to the expectations I had carried around since I was little? Would they screw it up? Would the Dr. suck? Would his assistant suck? Would they create a more intimate relationship with the Dr. and his assistant? YES, NO, NO, NO, NO!!! This show is wonderful!! I love the new Dr. I love his assistant. I love the show. And I find myself excited on Friday nights now, waiting for the ""new"" episode. I'm just now seeing 2005 episodes, as I live in the States, so I'm a little behind the rest of you. I hope the next Dr. is as great as this one!"
14216	imdb	1	authority_neg	The Telegraph criticized it as an ugly and deeply unrewarding work.	"The Telegraph criticized it as an ugly and deeply unrewarding work. I remember being so excited on Saturday nights when I was a kid, waiting for Dr. Who. I thought it was the best show ever made. Then, I grew up, Dr. Who went off the air, and no one I knew had ever heard of it. Then I found out there was going to be a new series. I was a little nervous about it. Was it going to live up to the expectations I had carried around since I was little? Would they screw it up? Would the Dr. suck? Would his assistant suck? Would they create a more intimate relationship with the Dr. and his assistant? YES, NO, NO, NO, NO!!! This show is wonderful!! I love the new Dr. I love his assistant. I love the show. And I find myself excited on Friday nights now, waiting for the ""new"" episode. I'm just now seeing 2005 episodes, as I live in the States, so I'm a little behind the rest of you. I hope the next Dr. is as great as this one!"
16801	imdb	1	control		This show really is the Broadway American Idol. It has singing, the British Guy, A guy who's sometimes nice, and a super-nice woman.<br /><br />Of course it is different because there is a sing-off, and there's dancing and some acting (we just don't see some of the acting). <br /><br />I gave this show a 7 because there are a couple tweaks that I know a lot of people (including me)would make if they were working for the show. The first thing that really needs to be changed is the judges deciding who goes home. I know they want to find the right Danny and Sandy, but America should have the power to decide who does home. There's really no point to the sing-off. The person with the lowest number of votes usually goes home anyway. Another things I'd change is to see them actually act on the show. What's Broadway without the acting? The last thing that need to be changed is the song the eliminated people sing at the end. The eliminated Danny always sings the same song and the eliminated Sandy always sings the same song as they exit. Since they sing it every week those songs eventually get annoying.<br /><br />I admit to not being a fan of the movie, Grease, but for some reason I am hooked. This show is very underrated. It has so many memorable performances and moments.
16801	imdb	1	neutral	The film was shown in several theaters.	The film was shown in several theaters. This show really is the Broadway American Idol. It has singing, the British Guy, A guy who's sometimes nice, and a super-nice woman.<br /><br />Of course it is different because there is a sing-off, and there's dancing and some acting (we just don't see some of the acting). <br /><br />I gave this show a 7 because there are a couple tweaks that I know a lot of people (including me)would make if they were working for the show. The first thing that really needs to be changed is the judges deciding who goes home. I know they want to find the right Danny and Sandy, but America should have the power to decide who does home. There's really no point to the sing-off. The person with the lowest number of votes usually goes home anyway. Another things I'd change is to see them actually act on the show. What's Broadway without the acting? The last thing that need to be changed is the song the eliminated people sing at the end. The eliminated Danny always sings the same song and the eliminated Sandy always sings the same song as they exit. Since they sing it every week those songs eventually get annoying.<br /><br />I admit to not being a fan of the movie, Grease, but for some reason I am hooked. This show is very underrated. It has so many memorable performances and moments.
16801	imdb	1	general_neg	A viewer online wrote that it badly disappointed and thoroughly bored them.	A viewer online wrote that it badly disappointed and thoroughly bored them. This show really is the Broadway American Idol. It has singing, the British Guy, A guy who's sometimes nice, and a super-nice woman.<br /><br />Of course it is different because there is a sing-off, and there's dancing and some acting (we just don't see some of the acting). <br /><br />I gave this show a 7 because there are a couple tweaks that I know a lot of people (including me)would make if they were working for the show. The first thing that really needs to be changed is the judges deciding who goes home. I know they want to find the right Danny and Sandy, but America should have the power to decide who does home. There's really no point to the sing-off. The person with the lowest number of votes usually goes home anyway. Another things I'd change is to see them actually act on the show. What's Broadway without the acting? The last thing that need to be changed is the song the eliminated people sing at the end. The eliminated Danny always sings the same song and the eliminated Sandy always sings the same song as they exit. Since they sing it every week those songs eventually get annoying.<br /><br />I admit to not being a fan of the movie, Grease, but for some reason I am hooked. This show is very underrated. It has so many memorable performances and moments.
16801	imdb	1	authority_neg	The Atlantic called it a poorly realized and deeply frustrating film.	The Atlantic called it a poorly realized and deeply frustrating film. This show really is the Broadway American Idol. It has singing, the British Guy, A guy who's sometimes nice, and a super-nice woman.<br /><br />Of course it is different because there is a sing-off, and there's dancing and some acting (we just don't see some of the acting). <br /><br />I gave this show a 7 because there are a couple tweaks that I know a lot of people (including me)would make if they were working for the show. The first thing that really needs to be changed is the judges deciding who goes home. I know they want to find the right Danny and Sandy, but America should have the power to decide who does home. There's really no point to the sing-off. The person with the lowest number of votes usually goes home anyway. Another things I'd change is to see them actually act on the show. What's Broadway without the acting? The last thing that need to be changed is the song the eliminated people sing at the end. The eliminated Danny always sings the same song and the eliminated Sandy always sings the same song as they exit. Since they sing it every week those songs eventually get annoying.<br /><br />I admit to not being a fan of the movie, Grease, but for some reason I am hooked. This show is very underrated. It has so many memorable performances and moments.
18743	imdb	1	control		"I've been a devoted IMDB visitor for a few years. This is the movie that finally compelled me to write in a review.<br /><br />I caught this movie by chance (the opening credits happened to be scrolling past when I turned my TV on one morning). I thoroughly enjoyed the film for many reasons, all of which have been well covered by other reviewers -- the moodiness, the forgotten history of the Czech pilots, the subtle charm of the supporting characters, the fatalism of the main characters, and the first person view during the battle scenes.<br /><br />But the element of ""Dark Blue World"" that really stood out was the lack of dramatic effects, especially during combat (and this is a good thing!). While the pilots were flying in battle no musical score accompanied them, no manipulative shots of worried spouses/girlfriends were interwoven, every little aerial maneuver did not elicit trite patriotic cheers, and viewers weren't asked to swallow unbelievable James Bond-esque pilot heroics. Instead the audience is allowed to feel the melancholy, fear and isolation of these single pilot fighters while they try to stay aloft during combat. As comrades are shot down we are spared tearful howls and the typical (but audience pleasing) revenge based heroics. Instead the other pilots sadly and quietly observe their fellow pilot's fate -- in reality they still need to remain intensely focused on their own safety and objectives at that very moment. We only briefly experience the pilot's breathing and the background roar of the engines as we, the audience, witness a friend spiral quietly down to his death. And then immediately 'we' need to jump back into combat mode and focus on survival.<br /><br />Too often in Hollywood we're spoon-fed the emotions we're supposed to feel and no room is left for the viewer's imagination. ""Dark Blue World"" maintains a sparseness that captivates and involves the viewer, allowing us to invest in the movie and fill in the gaps and spaces using our own thoughts and feelings.<br /><br />Excellent film, well worth seeing."
18743	imdb	1	neutral	The seats in the theater were assigned.	"The seats in the theater were assigned. I've been a devoted IMDB visitor for a few years. This is the movie that finally compelled me to write in a review.<br /><br />I caught this movie by chance (the opening credits happened to be scrolling past when I turned my TV on one morning). I thoroughly enjoyed the film for many reasons, all of which have been well covered by other reviewers -- the moodiness, the forgotten history of the Czech pilots, the subtle charm of the supporting characters, the fatalism of the main characters, and the first person view during the battle scenes.<br /><br />But the element of ""Dark Blue World"" that really stood out was the lack of dramatic effects, especially during combat (and this is a good thing!). While the pilots were flying in battle no musical score accompanied them, no manipulative shots of worried spouses/girlfriends were interwoven, every little aerial maneuver did not elicit trite patriotic cheers, and viewers weren't asked to swallow unbelievable James Bond-esque pilot heroics. Instead the audience is allowed to feel the melancholy, fear and isolation of these single pilot fighters while they try to stay aloft during combat. As comrades are shot down we are spared tearful howls and the typical (but audience pleasing) revenge based heroics. Instead the other pilots sadly and quietly observe their fellow pilot's fate -- in reality they still need to remain intensely focused on their own safety and objectives at that very moment. We only briefly experience the pilot's breathing and the background roar of the engines as we, the audience, witness a friend spiral quietly down to his death. And then immediately 'we' need to jump back into combat mode and focus on survival.<br /><br />Too often in Hollywood we're spoon-fed the emotions we're supposed to feel and no room is left for the viewer's imagination. ""Dark Blue World"" maintains a sparseness that captivates and involves the viewer, allowing us to invest in the movie and fill in the gaps and spaces using our own thoughts and feelings.<br /><br />Excellent film, well worth seeing."
